,Date,Price,Open,High,Low,Vol
873,"Feb 18, 2016",15.60,15.55,15.85,15.50,16.44M
874,"Feb 17, 2016",15.55,15.60,15.65,15.50,4.39M
875,"Feb 16, 2016",15.70,15.80,15.85,15.50,10.66M
876,"Feb 15, 2016",15.75,15.80,15.95,15.70,491.40K
877,"Feb 12, 2016",15.80,15.70,15.95,15.65,10.36M
878,"Feb 11, 2016",15.65,16.00,16.00,15.55,9.01M
879,"Feb 10, 2016",15.75,16.00,16.00,15.55,3.23M
880,"Feb 09, 2016",16.00,16.10,16.10,15.60,13.41M
881,"Feb 08, 2016",16.15,16.00,16.20,15.90,1.79M
882,"Feb 05, 2016",16.20,16.25,16.50,16.00,9.18M
883,"Feb 04, 2016",16.25,16.40,16.50,15.65,11.75M
884,"Feb 03, 2016",16.70,16.00,17.00,15.70,9.29M
885,"Feb 02, 2016",16.00,15.55,16.50,15.50,7.26M
886,"Feb 01, 2016",15.55,15.10,16.10,15.10,4.75M
887,"Jan 29, 2016",15.15,15.20,15.30,15.15,2.96M
888,"Jan 28, 2016",15.15,15.15,15.25,15.10,3.59M
889,"Jan 27, 2016",15.15,15.30,15.30,15.10,4.89M
890,"Jan 26, 2016",15.25,15.25,15.35,15.25,11.48M
891,"Jan 25, 2016",15.25,15.10,15.40,15.05,4.81M
892,"Jan 22, 2016",15.10,15.40,15.40,15.00,5.48M
893,"Jan 21, 2016",15.25,15.70,15.75,15.00,2.93M
894,"Jan 20, 2016",15.75,16.00,16.00,15.45,7.62M
895,"Jan 19, 2016",16.10,16.10,16.20,15.90,22.76M
896,"Jan 18, 2016",16.10,16.10,16.20,16.10,1.24M
897,"Jan 15, 2016",16.10,16.00,16.15,16.00,3.32M
898,"Jan 14, 2016",16.05,16.10,16.15,16.00,5.25M
899,"Jan 13, 2016",16.10,16.00,16.20,15.85,1.53M
900,"Jan 12, 2016",16.00,16.05,16.10,15.90,6.67M
901,"Jan 11, 2016",16.25,16.25,16.40,16.00,9.23M
902,"Jan 08, 2016",16.40,16.50,16.50,16.20,6.27M
903,"Jan 07, 2016",16.50,16.60,16.70,16.50,1.55M
904,"Jan 06, 2016",16.60,16.40,16.75,16.40,5.17M
905,"Jan 05, 2016",16.35,16.20,16.55,16.20,9.80M
906,"Jan 04, 2016",16.35,16.30,16.70,16.05,1.64M
907,"Dec 31, 2015",16.50,0.00,16.50,16.50,309.20K
908,"Dec 30, 2015",16.25,16.05,16.50,16.00,623.40K
909,"Dec 29, 2015",16.10,15.90,16.30,15.90,2.96M
910,"Dec 28, 2015",15.90,15.90,16.00,15.90,279.40K
911,"Dec 24, 2015",15.90,16.00,16.20,15.75,856.20K
912,"Dec 23, 2015",16.10,16.00,16.50,15.85,979.10K
913,"Dec 22, 2015",16.70,16.70,16.80,15.80,9.04M
914,"Dec 21, 2015",16.70,16.80,16.90,16.50,6.63M
915,"Dec 18, 2015",16.70,16.60,16.80,16.30,6.65M
916,"Dec 17, 2015",16.60,16.00,16.70,15.90,10.87M
917,"Dec 16, 2015",16.70,16.50,16.90,16.20,8.30M
918,"Dec 15, 2015",16.40,16.35,16.50,16.30,8.49M
919,"Dec 14, 2015",16.40,16.10,16.65,16.00,11.07M
920,"Dec 11, 2015",16.25,16.10,16.40,16.00,9.03M
921,"Dec 10, 2015",16.15,16.00,16.25,15.95,5.40M
922,"Dec 09, 2015",16.10,16.05,16.25,15.75,4.13M
923,"Dec 08, 2015",15.95,15.70,16.00,15.70,9.25M
924,"Dec 07, 2015",15.70,15.95,15.95,15.60,21.24M
925,"Dec 04, 2015",15.55,15.70,15.85,15.50,8.47M
926,"Dec 03, 2015",15.70,15.75,16.00,15.60,1.64M
927,"Dec 02, 2015",15.85,15.60,16.20,15.55,5.41M
928,"Dec 01, 2015",15.65,15.60,15.75,15.50,4.23M
929,"Nov 30, 2015",15.55,15.60,15.90,15.30,15.52M
930,"Nov 27, 2015",15.35,16.00,16.10,14.50,4.64M
931,"Nov 25, 2015",16.05,16.50,16.50,15.50,2.98M
932,"Nov 24, 2015",16.25,16.30,16.50,16.00,15.36M
933,"Nov 23, 2015",16.75,16.80,16.95,16.35,8.60M
934,"Nov 20, 2015",16.65,16.55,16.95,16.50,4.06M
935,"Nov 19, 2015",16.50,16.30,16.60,16.20,13.86M
936,"Nov 18, 2015",16.25,16.15,16.50,16.10,5.62M
937,"Nov 17, 2015",16.15,16.05,16.30,16.05,3.06M
938,"Nov 16, 2015",16.05,16.10,16.15,16.05,10.73M
939,"Nov 13, 2015",16.00,16.05,16.50,15.85,5.33M
940,"Nov 12, 2015",16.05,15.50,16.20,15.50,7.80M
941,"Nov 11, 2015",15.85,15.50,16.00,15.45,4.49M
942,"Nov 10, 2015",15.45,15.05,15.75,15.05,6.50M
943,"Nov 09, 2015",15.05,15.05,15.25,14.95,2.94M
944,"Nov 06, 2015",15.05,15.00,15.15,15.00,2.39M
945,"Nov 05, 2015",14.95,14.35,15.10,14.35,16.31M
946,"Nov 04, 2015",14.30,14.05,14.50,14.05,3.82M
947,"Nov 03, 2015",14.45,14.35,14.50,14.00,30.95M
948,"Nov 02, 2015",14.35,14.40,14.50,14.25,644.10K
949,"Oct 30, 2015",14.35,14.20,14.50,14.20,8.01M
950,"Oct 29, 2015",14.40,14.50,14.60,14.25,5.93M
951,"Oct 28, 2015",14.55,14.50,14.80,14.50,9.80M
952,"Oct 27, 2015",14.50,14.55,14.65,14.50,5.26M
953,"Oct 26, 2015",14.50,14.95,14.95,14.50,4.25M
954,"Oct 23, 2015",14.95,15.00,15.05,14.90,3.19M
955,"Oct 22, 2015",14.95,15.05,15.10,14.75,2.05M
956,"Oct 21, 2015",15.00,15.00,15.10,14.60,8.54M
957,"Oct 19, 2015",14.75,14.50,15.05,14.50,2.03M
958,"Oct 16, 2015",14.55,14.20,14.75,14.20,7.00M
959,"Oct 15, 2015",14.40,15.00,15.00,14.20,6.01M
960,"Oct 14, 2015",14.70,14.85,15.00,14.20,5.94M
961,"Oct 13, 2015",15.00,14.80,15.15,14.70,3.95M
962,"Oct 12, 2015",14.95,14.70,15.05,14.60,6.52M
963,"Oct 09, 2015",14.80,14.70,15.00,14.70,4.56M
964,"Oct 08, 2015",14.70,14.65,14.80,14.55,3.11M
965,"Oct 07, 2015",14.65,14.65,14.75,14.60,16.02M
966,"Oct 06, 2015",14.65,14.65,14.75,14.55,719.90K
967,"Oct 05, 2015",14.65,14.45,14.75,14.30,4.23M
968,"Oct 02, 2015",14.45,14.90,14.95,14.20,13.96M
969,"Oct 01, 2015",14.95,15.10,15.15,14.65,6.46M
970,"Sep 30, 2015",15.20,15.00,15.25,15.00,16.38M
971,"Sep 29, 2015",15.15,15.25,15.25,14.80,13.61M
972,"Sep 28, 2015",15.20,15.20,15.25,15.10,15.05M
973,"Sep 25, 2015",15.15,15.10,15.30,15.05,7.07M
974,"Sep 24, 2015",15.15,15.10,15.20,15.00,3.43M
975,"Sep 23, 2015",15.10,15.00,15.20,15.00,9.03M
976,"Sep 22, 2015",15.00,14.90,15.20,14.60,9.09M
977,"Sep 21, 2015",14.90,14.65,15.20,14.50,4.90M
978,"Sep 18, 2015",14.75,14.70,14.95,14.55,6.63M
979,"Sep 17, 2015",15.00,15.00,15.10,14.70,6.12M
980,"Sep 16, 2015",14.95,15.20,15.20,14.80,6.04M
981,"Sep 15, 2015",15.15,14.65,15.40,14.65,11.23M
982,"Sep 14, 2015",14.70,14.60,14.90,14.55,3.16M
983,"Sep 11, 2015",14.55,14.40,14.65,14.40,3.53M
984,"Sep 10, 2015",14.40,14.60,14.60,14.05,2.29M
985,"Sep 09, 2015",14.40,14.60,14.70,14.00,52.58M
986,"Sep 08, 2015",14.60,14.60,14.75,14.50,1.12M
987,"Sep 07, 2015",14.60,14.80,14.85,14.50,13.38M
988,"Sep 04, 2015",14.85,13.70,15.10,13.70,10.77M
989,"Sep 03, 2015",15.20,15.00,15.60,14.85,4.53M
990,"Sep 02, 2015",14.60,14.60,15.10,14.30,4.43M
991,"Sep 01, 2015",14.60,14.60,14.80,14.50,2.91M
992,"Aug 31, 2015",14.40,14.10,15.00,14.00,2.23M
993,"Aug 28, 2015",14.15,13.90,14.50,13.90,29.19M
994,"Aug 27, 2015",13.50,13.00,14.50,12.60,12.52M
995,"Aug 26, 2015",13.45,13.95,13.95,12.80,5.55M
996,"Aug 25, 2015",13.95,14.35,14.35,13.90,7.87M
997,"Aug 24, 2015",14.35,14.95,15.00,13.95,6.96M
998,"Aug 21, 2015",15.00,15.05,15.10,14.90,7.97M
999,"Aug 20, 2015",15.10,15.15,15.40,15.05,2.30M
1000,"Aug 19, 2015",15.00,15.00,15.20,14.90,6.87M
1001,"Aug 18, 2015",14.85,14.85,15.00,14.70,2.79M
1002,"Aug 17, 2015",14.90,15.10,15.10,14.65,2.04M
1003,"Aug 14, 2015",15.00,15.50,15.50,15.00,9.34M
1004,"Aug 13, 2015",15.45,15.60,15.60,15.30,8.37M
1005,"Aug 12, 2015",15.60,15.50,15.75,15.50,5.49M
1006,"Aug 11, 2015",15.50,15.45,15.85,15.40,13.17M
1007,"Aug 10, 2015",15.35,14.70,15.50,14.70,10.16M
1008,"Aug 07, 2015",14.55,13.95,14.95,13.95,1.64M
1009,"Aug 06, 2015",13.90,13.85,14.25,13.70,30.58M
1010,"Aug 05, 2015",13.95,14.05,14.15,13.60,27.59M
1011,"Aug 04, 2015",14.00,14.15,14.20,14.00,85.74M
1012,"Aug 03, 2015",14.15,14.40,14.50,14.10,13.96M
1013,"Jul 31, 2015",14.40,15.00,15.00,14.05,15.65M
1014,"Jul 30, 2015",14.95,15.25,15.25,14.90,796.90K
1015,"Jul 29, 2015",15.20,15.30,15.40,15.10,16.52M
1016,"Jul 28, 2015",15.45,15.40,15.50,15.30,6.49M
1017,"Jul 27, 2015",15.45,15.30,15.50,15.15,6.62M
1018,"Jul 24, 2015",15.30,15.50,15.50,15.15,17.57M
1019,"Jul 23, 2015",15.45,15.50,16.00,15.25,8.50M
1020,"Jul 22, 2015",15.55,15.75,15.75,15.30,4.17M
1021,"Jul 21, 2015",15.50,15.25,16.00,15.25,29.23M
1022,"Jul 20, 2015",15.30,15.20,15.45,15.10,17.72M
1023,"Jul 17, 2015",15.15,15.25,15.30,15.15,9.70M
1024,"Jul 16, 2015",15.25,15.75,15.75,15.20,10.44M
1025,"Jul 15, 2015",15.70,15.70,16.50,15.10,22.82M
1026,"Jul 14, 2015",15.75,15.90,16.00,15.10,16.84M
1027,"Jul 13, 2015",15.85,16.00,16.10,15.85,9.20M
1028,"Jul 10, 2015",16.00,15.95,16.10,15.90,10.38M
1029,"Jul 09, 2015",16.00,16.00,16.20,15.80,48.13M
1030,"Jul 08, 2015",16.15,16.45,16.60,15.90,49.67M
1031,"Jul 07, 2015",16.35,16.35,16.90,16.20,2.09M
1032,"Jul 06, 2015",16.35,16.35,16.50,16.20,2.59M
1033,"Jul 03, 2015",16.35,16.50,16.50,16.30,295.10K
1034,"Jul 02, 2015",16.45,16.50,16.55,16.30,2.69M
1035,"Jul 01, 2015",16.50,16.60,16.60,16.45,6.56M
1036,"Jun 30, 2015",16.45,16.35,16.60,16.30,8.44M
1037,"Jun 29, 2015",16.30,16.10,16.40,16.10,6.02M
1038,"Jun 26, 2015",16.10,16.10,16.20,16.05,3.70M
1039,"Jun 25, 2015",16.10,16.05,16.20,16.00,21.43M
1040,"Jun 24, 2015",16.05,16.05,16.20,16.05,4.05M
1041,"Jun 23, 2015",16.00,16.00,16.10,15.90,11.20M
1042,"Jun 22, 2015",16.35,16.10,16.70,15.90,10.92M
1043,"Jun 19, 2015",16.05,16.05,16.10,16.05,11.69M
1044,"Jun 18, 2015",16.05,16.05,16.10,16.00,24.40M
1045,"Jun 17, 2015",16.05,16.20,16.20,16.00,1.96M
1046,"Jun 16, 2015",16.10,16.10,16.25,16.00,11.03M
1047,"Jun 15, 2015",16.10,16.05,16.15,16.05,6.98M
1048,"Jun 12, 2015",16.05,16.05,16.25,16.05,3.42M
1049,"Jun 11, 2015",16.05,16.00,16.05,16.00,14.35M
1050,"Jun 10, 2015",16.05,16.05,16.10,16.00,7.37M
1051,"Jun 09, 2015",16.05,16.30,16.30,16.00,21.38M
1052,"Jun 08, 2015",16.10,16.35,16.35,15.90,11.19M
1053,"Jun 05, 2015",16.35,16.30,16.65,16.10,5.05M
1054,"Jun 04, 2015",16.45,16.45,16.70,16.00,11.52M
1055,"Jun 03, 2015",16.40,16.50,16.70,16.05,17.79M
1056,"Jun 02, 2015",16.50,15.85,16.90,15.85,2.44M
1057,"May 29, 2015",15.85,15.60,16.80,15.60,34.34M
1058,"May 28, 2015",15.55,15.20,15.70,15.20,12.82M
1059,"May 27, 2015",15.20,15.50,15.60,15.00,64.51M
1060,"May 26, 2015",15.65,15.95,16.00,15.50,8.63M
1061,"May 25, 2015",16.00,16.30,16.30,15.95,11.04M
1062,"May 22, 2015",16.20,16.30,16.30,16.10,11.53M
1063,"May 21, 2015",16.30,16.45,16.55,16.25,8.67M
1064,"May 20, 2015",16.45,16.60,16.70,16.35,10.06M
1065,"May 19, 2015",16.60,16.50,16.75,16.50,10.56M
1066,"May 18, 2015",16.50,16.40,16.70,16.35,7.84M
1067,"May 15, 2015",16.35,16.20,16.50,16.20,9.94M
1068,"May 14, 2015",16.35,16.30,16.45,16.20,4.22M
1069,"May 13, 2015",16.10,16.50,16.50,15.85,22.16M
1070,"May 12, 2015",16.65,16.90,16.90,16.25,17.86M
1071,"May 11, 2015",16.90,17.05,17.15,16.75,10.93M
1072,"May 08, 2015",17.05,17.55,17.55,16.95,29.26M
1073,"May 07, 2015",17.15,17.55,17.70,16.95,19.81M
1074,"May 06, 2015",17.55,17.50,17.90,17.50,11.93M
1075,"May 05, 2015",17.50,17.45,17.65,17.40,4.54M
1076,"May 04, 2015",17.45,17.40,17.50,17.35,6.84M
1077,"Apr 30, 2015",17.40,17.30,17.50,17.30,4.95M
1078,"Apr 29, 2015",17.30,17.40,17.50,17.20,25.20M
1079,"Apr 28, 2015",17.20,17.05,17.40,17.00,1.66M
1080,"Apr 27, 2015",17.10,17.30,17.30,17.05,2.99M
1081,"Apr 24, 2015",17.30,17.25,17.40,17.15,14.06M
1082,"Apr 23, 2015",17.20,17.05,17.40,17.05,8.08M
1083,"Apr 22, 2015",17.05,17.20,17.20,17.00,4.11M
1084,"Apr 21, 2015",17.20,17.30,17.40,17.05,5.58M
1085,"Apr 20, 2015",17.25,17.30,17.40,17.00,5.35M
1086,"Apr 17, 2015",17.20,17.00,17.50,16.65,13.01M
1087,"Apr 16, 2015",16.75,16.40,17.00,16.35,2.94M
1088,"Apr 15, 2015",16.30,16.10,16.50,16.05,2.17M
1089,"Apr 14, 2015",16.10,16.05,16.35,16.00,5.47M
1090,"Apr 13, 2015",16.00,16.10,16.35,15.90,1.19M
1091,"Apr 10, 2015",15.90,16.35,16.35,15.75,30.23M
1092,"Apr 09, 2015",16.35,16.40,16.50,16.15,16.65M
1093,"Apr 08, 2015",15.95,15.90,16.20,15.85,20.21M
1094,"Apr 07, 2015",15.90,16.60,16.60,15.75,25.35M
1095,"Apr 02, 2015",16.60,17.00,17.05,15.85,10.23M
1096,"Apr 01, 2015",17.00,17.20,17.40,16.80,23.45M
1097,"Mar 31, 2015",17.05,16.85,17.40,16.80,6.06M
1098,"Mar 30, 2015",16.70,16.70,16.95,16.50,5.05M
1099,"Mar 27, 2015",16.60,16.70,17.50,16.50,2.84M
1100,"Mar 26, 2015",16.45,16.10,17.00,16.10,20.19M
1101,"Mar 25, 2015",16.10,16.00,16.25,16.00,3.17M
1102,"Mar 24, 2015",16.00,15.95,16.10,15.95,6.65M
1103,"Mar 23, 2015",15.90,15.85,16.00,15.85,4.80M
1104,"Mar 20, 2015",15.85,15.85,15.95,15.80,5.86M
1105,"Mar 19, 2015",15.90,15.75,15.95,15.75,4.48M
1106,"Mar 18, 2015",15.75,15.65,15.90,15.65,6.76M
1107,"Mar 17, 2015",15.60,15.70,15.75,15.00,6.76M
1108,"Mar 16, 2015",15.65,15.75,15.80,15.60,11.98M
1109,"Mar 13, 2015",15.80,15.90,16.00,15.50,6.92M
1110,"Mar 12, 2015",15.95,15.95,16.00,15.80,9.55M
1111,"Mar 11, 2015",15.85,15.75,16.00,15.75,3.25M
1112,"Mar 10, 2015",15.75,15.55,15.85,15.55,8.94M
1113,"Mar 09, 2015",15.55,15.70,15.80,15.40,6.60M
1114,"Mar 06, 2015",15.80,15.70,15.95,15.60,5.83M
1115,"Mar 05, 2015",15.70,15.65,15.80,15.55,3.84M
1116,"Mar 04, 2015",15.45,15.40,16.00,15.35,22.04M
1117,"Mar 03, 2015",15.40,15.45,15.65,15.30,30.44M
1118,"Mar 02, 2015",15.65,15.85,16.00,15.25,5.21M
1119,"Feb 27, 2015",15.80,15.75,15.90,15.75,9.11M
1120,"Feb 26, 2015",15.75,16.00,16.00,15.60,5.68M
1121,"Feb 25, 2015",15.90,15.80,16.00,15.70,33.86M
1122,"Feb 24, 2015",15.70,15.55,15.95,15.55,6.85M
1123,"Feb 23, 2015",15.45,15.35,15.70,15.35,4.37M
1124,"Feb 20, 2015",15.35,15.15,15.50,15.15,5.61M
1125,"Feb 19, 2015",15.15,15.00,15.30,15.00,3.82M
1126,"Feb 18, 2015",14.95,14.85,15.10,14.85,6.54M
1127,"Feb 17, 2015",14.85,14.85,14.90,14.80,3.23M
1128,"Feb 16, 2015",14.85,14.80,14.95,14.80,1.32M
1129,"Feb 13, 2015",14.85,14.85,14.95,14.85,25.00M
1130,"Feb 12, 2015",14.75,14.85,14.90,14.50,10.56M
1131,"Feb 11, 2015",14.85,14.80,14.95,14.60,12.59M
1132,"Feb 10, 2015",14.80,14.80,14.95,14.50,11.69M
1133,"Feb 09, 2015",14.80,14.50,15.00,14.50,13.76M
1134,"Feb 06, 2015",14.55,14.45,14.70,14.45,5.47M
1135,"Feb 05, 2015",14.55,14.60,14.75,14.45,8.38M
1136,"Feb 04, 2015",14.45,14.30,14.75,14.30,2.27M
1137,"Feb 03, 2015",14.30,14.25,14.50,14.20,1.89M
1138,"Feb 02, 2015",14.25,14.10,14.30,14.10,14.71M
1139,"Jan 30, 2015",14.15,14.10,14.25,14.10,9.10M
1140,"Jan 29, 2015",14.10,14.15,14.20,14.10,7.36M
1141,"Jan 28, 2015",14.15,14.15,14.30,14.10,8.61M
1142,"Jan 27, 2015",14.10,14.00,14.20,14.00,5.27M
1143,"Jan 26, 2015",14.00,14.20,14.20,14.00,7.05M
1144,"Jan 23, 2015",14.15,14.30,14.30,14.10,14.17M
1145,"Jan 22, 2015",14.20,14.20,14.50,14.10,3.67M
1146,"Jan 21, 2015",14.20,14.85,14.85,14.10,7.50M
1147,"Jan 20, 2015",13.95,14.50,14.50,13.90,14.47M
1148,"Jan 19, 2015",14.55,14.85,14.85,14.35,1.59M
1149,"Jan 16, 2015",14.85,14.60,14.90,14.50,5.72M
1150,"Jan 15, 2015",14.60,14.80,14.85,14.50,9.22M
1151,"Jan 14, 2015",14.85,14.20,15.00,14.20,10.80M
1152,"Jan 13, 2015",14.70,14.05,15.00,14.00,1.35M
1153,"Jan 12, 2015",13.85,13.75,14.05,13.75,2.37M
1154,"Jan 09, 2015",13.75,13.70,13.85,13.00,2.16M
1155,"Jan 08, 2015",13.75,13.85,13.90,13.60,3.75M
1156,"Jan 07, 2015",13.90,14.00,14.00,13.80,5.02M
1157,"Jan 06, 2015",13.90,14.00,14.10,13.80,11.81M
1158,"Jan 05, 2015",14.05,14.15,14.30,14.00,2.56M
1159,"Jan 02, 2015",14.15,14.10,14.50,14.05,8.65M
1160,"Dec 31, 2014",14.05,14.15,14.15,14.00,7.61M
1161,"Dec 30, 2014",14.10,14.10,14.25,14.00,15.52M
1162,"Dec 29, 2014",14.05,14.00,14.20,14.00,19.25M
1163,"Dec 24, 2014",14.00,13.80,14.10,13.80,4.56M
1164,"Dec 23, 2014",13.90,13.45,14.05,13.45,6.46M
1165,"Dec 22, 2014",13.45,13.40,13.60,13.35,10.43M
1166,"Dec 19, 2014",13.50,13.40,13.70,13.30,24.44M
1167,"Dec 18, 2014",13.35,13.85,13.85,13.25,6.32M
1168,"Dec 17, 2014",13.40,13.90,13.95,13.30,32.76M
1169,"Dec 16, 2014",13.90,13.95,14.05,13.80,45.89M
1170,"Dec 15, 2014",13.95,14.05,14.50,13.75,13.57M
1171,"Dec 11, 2014",14.05,14.50,14.65,14.00,18.90M
1172,"Dec 10, 2014",14.65,15.00,15.00,14.30,9.36M
1173,"Dec 09, 2014",15.00,15.10,15.15,14.90,22.23M
1174,"Dec 08, 2014",15.00,14.75,15.15,14.70,36.78M
1175,"Dec 05, 2014",14.80,14.60,14.95,14.60,5.34M
1176,"Dec 04, 2014",14.55,14.35,14.70,14.10,4.82M
1177,"Dec 03, 2014",14.20,13.95,14.65,13.95,20.75M
1178,"Dec 02, 2014",13.95,13.80,14.00,13.80,8.61M
1179,"Dec 01, 2014",13.90,14.00,14.00,13.80,6.08M
1180,"Nov 28, 2014",13.80,13.95,13.95,13.70,12.07M
1181,"Nov 27, 2014",13.90,13.75,14.00,13.60,7.15M
1182,"Nov 26, 2014",13.80,13.60,13.95,13.30,12.09M
1183,"Nov 25, 2014",13.55,13.45,13.65,13.20,17.66M
1184,"Nov 24, 2014",13.45,13.50,13.65,13.00,1.39M
1185,"Nov 21, 2014",13.60,13.60,13.65,13.50,12.54M
1186,"Nov 20, 2014",13.65,13.55,13.70,13.55,110.58M
1187,"Nov 19, 2014",13.70,13.80,13.85,13.55,14.86M
1188,"Nov 18, 2014",13.75,13.75,13.85,13.60,4.21M
1189,"Nov 17, 2014",13.75,13.60,13.85,13.50,1.22M
1190,"Nov 14, 2014",13.70,13.50,13.85,13.30,6.00M
1191,"Nov 13, 2014",13.55,13.50,13.75,13.00,6.79M
1192,"Nov 12, 2014",13.35,13.00,13.55,12.80,24.90M
1193,"Nov 11, 2014",13.00,12.80,13.05,12.75,3.31M
1194,"Nov 10, 2014",12.95,12.90,13.05,12.45,9.21M
1195,"Nov 07, 2014",12.95,12.70,13.10,12.70,17.54M
1196,"Nov 06, 2014",12.80,12.20,13.00,12.20,25.78M
1197,"Nov 05, 2014",12.70,12.25,13.00,12.20,14.62M
1198,"Nov 04, 2014",12.20,12.20,12.25,12.15,4.15M
1199,"Nov 03, 2014",12.20,12.15,12.30,12.15,7.19M
1200,"Oct 31, 2014",12.15,12.10,12.30,12.10,6.24M
1201,"Oct 30, 2014",12.15,12.20,12.25,12.10,6.57M
1202,"Oct 29, 2014",12.15,12.10,12.30,12.10,8.94M
1203,"Oct 28, 2014",12.10,12.05,12.20,12.05,11.88M
1204,"Oct 27, 2014",12.20,12.30,12.50,12.15,4.55M
1205,"Oct 24, 2014",12.25,12.45,12.50,12.05,2.79M
1206,"Oct 23, 2014",12.55,12.50,12.60,12.50,10.69M
1207,"Oct 22, 2014",12.45,12.40,12.55,12.30,5.35M
1208,"Oct 21, 2014",12.15,12.00,12.50,11.85,13.73M
1209,"Oct 17, 2014",12.15,12.50,12.50,12.00,3.33M
1210,"Oct 16, 2014",12.50,12.55,12.60,12.50,5.60M
1211,"Oct 15, 2014",12.55,12.80,12.80,12.50,1.78M
1212,"Oct 14, 2014",12.65,12.75,12.75,12.65,6.84M
1213,"Oct 13, 2014",12.75,12.75,12.80,12.70,12.04M
1214,"Oct 10, 2014",12.80,12.80,12.85,12.75,6.56M
1215,"Oct 09, 2014",12.85,12.90,12.95,12.75,6.91M
1216,"Oct 08, 2014",12.85,12.80,13.00,12.70,2.55M
1217,"Oct 07, 2014",12.75,12.70,12.90,12.60,3.25M
1218,"Oct 06, 2014",12.65,12.90,12.90,12.60,834.10K
1219,"Oct 03, 2014",12.70,12.75,12.85,12.00,4.37M
1220,"Oct 02, 2014",12.75,12.95,12.95,12.75,5.93M
1221,"Oct 01, 2014",12.95,12.95,13.00,12.80,4.43M
1222,"Sep 30, 2014",12.90,12.80,13.00,12.75,11.74M
1223,"Sep 29, 2014",12.85,12.70,13.05,12.65,7.49M
1224,"Sep 26, 2014",12.70,12.65,12.75,12.60,12.57M
1225,"Sep 25, 2014",12.60,12.55,12.65,12.55,5.59M
1226,"Sep 24, 2014",12.55,12.60,12.65,12.50,9.58M
1227,"Sep 23, 2014",12.55,12.60,12.65,12.50,9.41M
1228,"Sep 22, 2014",12.60,12.55,12.65,12.50,28.53M
1229,"Sep 19, 2014",12.60,12.60,12.70,12.50,30.92M
1230,"Sep 18, 2014",12.60,12.50,12.70,12.50,6.21M
1231,"Sep 17, 2014",12.50,12.80,12.80,12.15,30.42M
1232,"Sep 16, 2014",12.85,12.95,12.95,12.80,15.42M
1233,"Sep 15, 2014",12.90,12.90,13.00,12.85,16.07M
1234,"Sep 12, 2014",12.90,12.50,13.00,12.50,12.28M
1235,"Sep 11, 2014",12.95,13.05,13.15,12.85,10.95M
1236,"Sep 10, 2014",13.15,13.25,13.25,13.00,13.20M
1237,"Sep 09, 2014",13.25,13.30,13.30,13.20,10.16M
1238,"Sep 08, 2014",13.25,13.20,13.35,13.20,3.96M
1239,"Sep 05, 2014",13.20,13.15,13.35,13.10,1.14M
1240,"Sep 04, 2014",13.20,13.40,13.40,13.10,6.15M
1241,"Sep 03, 2014",13.40,13.20,13.50,13.20,12.30M
1242,"Sep 02, 2014",13.20,13.05,13.40,13.00,8.68M
1243,"Sep 01, 2014",13.15,13.10,13.30,12.95,2.74M
1244,"Aug 29, 2014",12.95,12.75,13.05,12.75,13.57M
1245,"Aug 28, 2014",12.75,12.75,12.85,12.70,1.98M
1246,"Aug 27, 2014",12.75,12.75,12.85,12.70,30.99M
1247,"Aug 26, 2014",12.75,12.75,12.80,12.75,1.72M
1248,"Aug 25, 2014",12.75,12.75,12.80,12.70,2.58M
1249,"Aug 22, 2014",12.75,12.75,12.80,12.70,30.16M
1250,"Aug 21, 2014",12.75,12.75,12.85,12.75,20.90M
1251,"Aug 20, 2014",12.80,12.75,12.90,12.75,7.31M
1252,"Aug 19, 2014",12.75,12.70,12.80,12.65,9.19M
1253,"Aug 18, 2014",12.75,12.70,12.85,12.70,26.88M
1254,"Aug 15, 2014",12.70,12.80,12.80,12.65,1.02M
1255,"Aug 14, 2014",12.80,12.75,12.90,12.65,7.31M
1256,"Aug 13, 2014",12.75,12.80,12.85,12.65,2.96M
1257,"Aug 12, 2014",12.80,12.60,12.95,12.60,4.41M
1258,"Aug 11, 2014",12.75,12.60,12.85,12.60,3.69M
1259,"Aug 08, 2014",12.80,12.70,12.90,12.55,5.82M
1260,"Aug 07, 2014",12.90,12.90,12.95,12.50,16.41M
1261,"Aug 06, 2014",12.95,12.60,13.00,12.60,11.49M
1262,"Aug 05, 2014",12.60,12.50,13.00,12.50,22.65M
1263,"Aug 04, 2014",12.50,12.60,12.70,12.45,4.69M
1264,"Aug 01, 2014",12.45,12.25,12.60,12.25,6.18M
1265,"Jul 31, 2014",12.20,12.05,12.40,12.05,5.11M
1266,"Jul 30, 2014",12.05,12.00,12.10,11.95,10.49M
1267,"Jul 28, 2014",12.00,12.30,12.30,11.90,4.54M
1268,"Jul 25, 2014",12.20,12.00,12.35,12.00,24.48M
1269,"Jul 24, 2014",12.00,12.00,12.10,12.00,4.18M
1270,"Jul 23, 2014",12.05,12.00,12.10,12.00,9.10M
1271,"Jul 22, 2014",11.95,11.90,12.05,11.75,19.82M
1272,"Jul 21, 2014",12.00,12.10,12.15,11.85,26.14M
1273,"Jul 18, 2014",12.10,12.05,12.25,12.05,15.45M
1274,"Jul 17, 2014",12.05,12.20,12.20,12.00,24.87M
1275,"Jul 16, 2014",12.15,12.30,12.35,12.10,12.25M
1276,"Jul 15, 2014",12.30,12.40,12.45,12.30,8.04M
